tahun,provinsi,kabupaten_kota,kecamatan,kode_prov,kode_kabkota,kode_kec,jenjang,jumlah_satuan_pendidikan,date_pull,jumlah_laki,jumlah_perempuan,jumlah_alergi,jumlah_fobia,jumlah_intoleransi,jumlah_penerima_manfaat,jumlah_kondisi_khusus,jumlah_satpen_negeri,jumlah_satpen_swasta,__source_file
2026,Prov. Jawa Timur,Kab. Gresik,Kec. Benjeng,050000,050100,050106,PAUD,4,2026-06-08 20:41:41,90,110,0,0,1,200,1,0,4,jawa_timur.csv
2026,Prov. Jawa Timur,Kab. Gresik,Kec. Bungah,050000,050100,050112,PAUD,6,2026-06-08 20:41:41,222,184,2,0,0,406,2,0,6,jawa_timur.csv
2026,Prov. Jawa Timur,Kab. Gresik,Kec. Bungah,050000,050100,050112,SMP,2,2026-06-08 20:41:41,622,718,0,0,0,1340,0,1,1,jawa_timur.csv
2026,Prov. Jawa Timur,Kab. Gresik,Kec. Cerme,050000,050100,050105,PAUD,7,2026-06-08 20:41:42,96,88,3,0,0,184,3,0,7,jawa_timur.csv
2026,Prov. Jawa Timur,Kab. Gresik,Kec. Cerme,050000,050100,050105,SMP,1,2026-06-08 20:41:42,980,1034,0,0,0,2014,0,1,0,jawa_timur.csv
2026,Prov. Jawa Timur,Kab. Gresik,Kec. Dukun,050000,050100,050114,PAUD,4,2026-06-08 20:41:42,180,200,0,0,0,380,0,0,4,jawa_timur.csv
2026,Prov. Jawa Timur,Kab. Gresik,Kec. Dukun,050000,050100,050114,SD,1,2026-06-08 20:41:42,52,48,5,1,2,100,8,1,0,jawa_timur.csv
2026,Prov. Jawa Timur,Kab. Gresik,Kec. Gresik,050000,050100,050110,SMP,2,2026-06-08 20:41:42,1530,1752,81,0,0,3282,81,2,0,jawa_timur.csv
2026,Prov. Jawa Timur,Kab. Gresik,Kec. Kebomas,050000,050100,050109,PAUD,1,2026-06-08 20:41:42,110,106,0,0,0,216,0,0,1,jawa_timur.csv
2026,Prov. Jawa Timur,Kab. Gresik,Kec. Kebomas,050000,050100,050109,SD,3,2026-06-08 20:41:42,760,656,13,0,0,1416,13,3,0,jawa_timur.csv
2026,Prov. Jawa Timur,Kab. Gresik,Kec. Kebomas,050000,050100,050109,SMP,5,2026-06-08 20:41:42,1764,1698,98,0,0,3462,98,2,3,jawa_timur.csv
2026,Prov. Jawa Timur,Kab. Gresik,Kec. Manyar,050000,050100,050111,PAUD,11,2026-06-08 20:41:43,686,622,2,0,0,1308,2,0,11,jawa_timur.csv
2026,Prov. Jawa Timur,Kab. Gresik,Kec. Manyar,050000,050100,050111,SD,1,2026-06-08 20:41:43,656,644,0,0,0,1300,0,1,0,jawa_timur.csv
2026,Prov. Jawa Timur,Kab. Gresik,Kec. Manyar,050000,050100,050111,SMP,1,2026-06-08 20:41:43,398,394,0,0,0,792,0,1,0,jawa_timur.csv
2026,Prov. Jawa Timur,Kab. Gresik,Kec. Menganti,050000,050100,050104,PAUD,6,2026-06-08 20:41:43,148,160,0,0,26,308,26,0,6,jawa_timur.csv
2026,Prov. Jawa Timur,Kab. Gresik,Kec. Menganti,050000,050100,050104,SD,2,2026-06-08 20:41:43,724,626,117,0,0,1350,117,2,0,jawa_timur.csv
2026,Prov. Jawa Timur,Kab. Gresik,Kec. Menganti,050000,050100,050104,SMP,1,2026-06-08 20:41:43,98,66,6,0,0,164,6,0,1,jawa_timur.csv
2026,Prov. Jawa Timur,Kab. Gresik,Kec. Sidayu,050000,050100,050113,PAUD,13,2026-06-08 20:41:43,614,552,2,1,0,1166,3,0,13,jawa_timur.csv
2026,Prov. Jawa Timur,Kab. Gresik,Kec. Sidayu,050000,050100,050113,SMP,1,2026-06-08 20:41:43,668,728,0,0,0,1396,0,1,0,jawa_timur.csv
2026,Prov. Jawa Timur,Kab. Gresik,Kec. Ujung Pangkah,050000,050100,050116,SMP,1,2026-06-08 20:41:43,360,342,0,0,0,702,0,1,0,jawa_timur.csv
2026,Prov. Jawa Timur,Kab. Gresik,Kec. Wringin Anom,050000,050100,050101,PAUD,1,2026-06-08 20:41:44,40,34,0,0,0,74,0,0,1,jawa_timur.csv
2026,Prov. Jawa Timur,Kab. Sidoarjo,Kec. Balong Bendo,050000,050200,050218,PAUD,2,2026-06-08 20:42:23,36,30,0,0,0,66,0,0,2,jawa_timur.csv
2026,Prov. Jawa Timur,Kab. Sidoarjo,Kec. Balong Bendo,050000,050200,050218,SD,2,2026-06-08 20:42:23,350,254,0,0,0,604,0,2,0,jawa_timur.csv
2026,Prov. Jawa Timur,Kab. Sidoarjo,Kec. Balong Bendo,050000,050200,050218,SMP,1,2026-06-08 20:42:23,292,312,0,0,0,604,0,0,1,jawa_timur.csv
2026,Prov. Jawa Timur,Kab. Sidoarjo,Kec. Buduran,050000,050200,050212,SD,3,2026-06-08 20:42:23,882,734,0,0,0,1616,0,3,0,jawa_timur.csv
2026,Prov. Jawa Timur,Kab. Sidoarjo,Kec. Buduran,050000,050200,050212,SLB,1,2026-06-08 20:42:23,68,16,0,0,0,84,0,0,1,jawa_timur.csv
2026,Prov. Jawa Timur,Kab. Sidoarjo,Kec. Buduran,050000,050200,050212,SMP,2,2026-06-08 20:42:23,470,382,28,0,0,852,28,0,2,jawa_timur.csv
2026,Prov. Jawa Timur,Kab. Sidoarjo,Kec. Candi,050000,050200,050207,PAUD,6,2026-06-08 20:42:23,78,104,1,0,0,182,1,0,6,jawa_timur.csv
2026,Prov. Jawa Timur,Kab. Sidoarjo,Kec. Candi,050000,050200,050207,SD,9,2026-06-08 20:42:23,1938,1694,38,1,8,3632,47,7,2,jawa_timur.csv
2026,Prov. Jawa Timur,Kab. Sidoarjo,Kec. Candi,050000,050200,050207,SMP,3,2026-06-08 20:42:23,2000,1790,34,2,0,3790,36,2,1,jawa_timur.csv
2026,Prov. Jawa Timur,Kab. Sidoarjo,Kec. Gedangan,050000,050200,050215,SD,2,2026-06-08 20:42:23,266,224,9,0,0,490,9,2,0,jawa_timur.csv
2026,Prov. Jawa Timur,Kab. Sidoarjo,Kec. Gedangan,050000,050200,050215,SMP,3,2026-06-08 20:42:23,2694,2512,19,1,18,5206,38,2,1,jawa_timur.csv
2026,Prov. Jawa Timur,Kab. Sidoarjo,Kec. Krembung,050000,050200,050203,PAUD,1,2026-06-08 20:42:24,92,60,0,0,0,152,0,0,1,jawa_timur.csv
2026,Prov. Jawa Timur,Kab. Sidoarjo,Kec. Krembung,050000,050200,050203,SD,3,2026-06-08 20:42:24,556,594,32,0,0,1150,32,2,1,jawa_timur.csv
2026,Prov. Jawa Timur,Kab. Sidoarjo,Kec. Krembung,050000,050200,050203,SMP,2,2026-06-08 20:42:24,764,764,4,0,1,1528,5,1,1,jawa_timur.csv
2026,Prov. Jawa Timur,Kab. Sidoarjo,Kec. Krian,050000,050200,050217,PAUD,1,2026-06-08 20:42:24,110,78,0,0,0,188,0,0,1,jawa_timur.csv
2026,Prov. Jawa Timur,Kab. Sidoarjo,Kec. Porong,050000,050200,050204,SD,2,2026-06-08 20:42:24,442,460,0,0,0,902,0,2,0,jawa_timur.csv
2026,Prov. Jawa Timur,Kab. Sidoarjo,Kec. Porong,050000,050200,050204,SLB,1,2026-06-08 20:42:24,222,126,0,0,0,348,0,1,0,jawa_timur.csv
2026,Prov. Jawa Timur,Kab. Sidoarjo,Kec. Porong,050000,050200,050204,SMP,2,2026-06-08 20:42:24,764,678,0,0,0,1442,0,1,1,jawa_timur.csv
2026,Prov. Jawa Timur,Kab. Sidoarjo,Kec. Prambon,050000,050200,050202,SD,2,2026-06-08 20:42:24,338,292,2,0,0,630,2,2,0,jawa_timur.csv
2026,Prov. Jawa Timur,Kab. Sidoarjo,Kec. Prambon,050000,050200,050202,SMP,2,2026-06-08 20:42:24,1026,896,21,0,0,1922,21,1,1,jawa_timur.csv
2026,Prov. Jawa Timur,Kab. Sidoarjo,Kec. Sedati,050000,050200,050213,PAUD,1,2026-06-08 20:42:24,84,84,0,0,0,168,0,0,1,jawa_timur.csv
2026,Prov. Jawa Timur,Kab. Sidoarjo,Kec. Sedati,050000,050200,050213,SD,2,2026-06-08 20:42:25,900,792,0,0,0,1692,0,2,0,jawa_timur.csv
2026,Prov. Jawa Timur,Kab. Sidoarjo,Kec. Sidoarjo,050000,050200,050211,PAUD,4,2026-06-08 20:42:25,234,206,0,0,0,440,0,0,4,jawa_timur.csv
2026,Prov. Jawa Timur,Kab. Sidoarjo,Kec. Sidoarjo,050000,050200,050211,SD,10,2026-06-08 20:42:25,2746,2540,57,0,84,5286,141,9,1,jawa_timur.csv
2026,Prov. Jawa Timur,Kab. Sidoarjo,Kec. Sidoarjo,050000,050200,050211,SMP,3,2026-06-08 20:42:25,1990,1956,9,0,9,3946,18,2,1,jawa_timur.csv
2026,Prov. Jawa Timur,Kab. Sidoarjo,Kec. Sukodono,050000,050200,050210,SD,4,2026-06-08 20:42:25,1254,1258,2,0,0,2512,2,4,0,jawa_timur.csv
2026,Prov. Jawa Timur,Kab. Sidoarjo,Kec. Sukodono,050000,050200,050210,SMP,1,2026-06-08 20:42:25,1122,1152,0,0,0,2274,0,1,0,jawa_timur.csv
2026,Prov. Jawa Timur,Kab. Sidoarjo,Kec. Taman,050000,050200,050216,SD,4,2026-06-08 20:42:25,234,204,56,4,0,438,60,4,0,jawa_timur.csv
2026,Prov. Jawa Timur,Kab. Sidoarjo,Kec. Tanggulangin,050000,050200,050206,PAUD,1,2026-06-08 20:42:25,32,12,0,0,0,44,0,0,1,jawa_timur.csv
2026,Prov. Jawa Timur,Kab. Sidoarjo,Kec. Tanggulangin,050000,050200,050206,SMP,1,2026-06-08 20:42:25,66,30,0,0,0,96,0,0,1,jawa_timur.csv
2026,Prov. Jawa Timur,Kab. Sidoarjo,Kec. Tarik,050000,050200,050201,PAUD,1,2026-06-08 20:42:26,42,24,0,0,0,66,0,0,1,jawa_timur.csv
2026,Prov. Jawa Timur,Kab. Sidoarjo,Kec. Tarik,050000,050200,050201,SMP,2,2026-06-08 20:42:26,720,798,0,0,0,1518,0,2,0,jawa_timur.csv
2026,Prov. Jawa Timur,Kab. Sidoarjo,Kec. Tulangan,050000,050200,050208,SD,4,2026-06-08 20:42:26,622,670,3,0,0,1292,3,4,0,jawa_timur.csv
2026,Prov. Jawa Timur,Kab. Sidoarjo,Kec. Tulangan,050000,050200,050208,SMP,2,2026-06-08 20:42:26,82,74,9,0,0,156,9,0,2,jawa_timur.csv
2026,Prov. Jawa Timur,Kab. Sidoarjo,Kec. Waru,050000,050200,050214,PAUD,3,2026-06-08 20:42:26,136,140,5,0,0,276,5,0,3,jawa_timur.csv
2026,Prov. Jawa Timur,Kab. Sidoarjo,Kec. Waru,050000,050200,050214,SD,6,2026-06-08 20:42:26,2128,2038,23,3,3,4166,29,5,1,jawa_timur.csv
2026,Prov. Jawa Timur,Kab. Sidoarjo,Kec. Waru,050000,050200,050214,SMA,1,2026-06-08 20:42:26,62,102,0,0,0,164,0,0,1,jawa_timur.csv
2026,Prov. Jawa Timur,Kab. Sidoarjo,Kec. Waru,050000,050200,050214,SMP,4,2026-06-08 20:42:26,2142,2188,64,5,9,4330,78,3,1,jawa_timur.csv
2026,Prov. Jawa Timur,Kab. Sidoarjo,Kec. Wonoayu,050000,050200,050209,PAUD,1,2026-06-08 20:42:26,22,20,0,0,0,42,0,0,1,jawa_timur.csv
2026,Prov. Jawa Timur,Kab. Mojokerto,Kec. Bangsal,050000,050300,050309,PAUD,6,2026-06-08 20:42:04,152,182,32,51,0,334,83,1,5,jawa_timur.csv
2026,Prov. Jawa Timur,Kab. Mojokerto,Kec. Bangsal,050000,050300,050309,SD,18,2026-06-08 20:42:04,2234,2116,6,0,10,4350,16,17,1,jawa_timur.csv
2026,Prov. Jawa Timur,Kab. Mojokerto,Kec. Bangsal,050000,050300,050309,SMP,5,2026-06-08 20:42:04,1712,1574,0,0,0,3286,0,2,3,jawa_timur.csv
2026,Prov. Jawa Timur,Kab. Mojokerto,Kec. Dawar Blandong,050000,050300,050317,PAUD,15,2026-06-08 20:42:04,546,528,73,13,3,1074,89,1,14,jawa_timur.csv
2026,Prov. Jawa Timur,Kab. Mojokerto,Kec. Dawar Blandong,050000,050300,050317,SD,17,2026-06-08 20:42:04,1886,1918,0,3,0,3804,3,17,0,jawa_timur.csv
2026,Prov. Jawa Timur,Kab. Mojokerto,Kec. Dawar Blandong,050000,050300,050317,SMP,1,2026-06-08 20:42:05,72,62,0,0,0,134,0,0,1,jawa_timur.csv
2026,Prov. Jawa Timur,Kab. Mojokerto,Kec. Dlanggu,050000,050300,050310,PAUD,23,2026-06-08 20:42:05,904,804,1,0,0,1708,1,1,22,jawa_timur.csv
2026,Prov. Jawa Timur,Kab. Mojokerto,Kec. Dlanggu,050000,050300,050310,SD,15,2026-06-08 20:42:05,2176,1978,16,0,0,4154,16,15,0,jawa_timur.csv
2026,Prov. Jawa Timur,Kab. Mojokerto,Kec. Dlanggu,050000,050300,050310,SMP,2,2026-06-08 20:42:05,1526,1498,0,0,0,3024,0,2,0,jawa_timur.csv
2026,Prov. Jawa Timur,Kab. Mojokerto,Kec. Gedeg,050000,050300,050314,PAUD,9,2026-06-08 20:42:05,228,194,39,0,26,422,65,0,9,jawa_timur.csv
2026,Prov. Jawa Timur,Kab. Mojokerto,Kec. Gedeg,050000,050300,050314,SD,16,2026-06-08 20:42:05,1742,1604,79,57,0,3346,136,16,0,jawa_timur.csv
2026,Prov. Jawa Timur,Kab. Mojokerto,Kec. Gedeg,050000,050300,050314,SMP,2,2026-06-08 20:42:05,798,720,4,0,0,1518,4,2,0,jawa_timur.csv
2026,Prov. Jawa Timur,Kab. Mojokerto,Kec. Gondang,050000,050300,050302,PAUD,1,2026-06-08 20:42:05,46,44,0,0,0,90,0,0,1,jawa_timur.csv
2026,Prov. Jawa Timur,Kab. Mojokerto,Kec. Gondang,050000,050300,050302,SD,4,2026-06-08 20:42:05,554,518,15,0,0,1072,15,4,0,jawa_timur.csv
2026,Prov. Jawa Timur,Kab. Mojokerto,Kec. Gondang,050000,050300,050302,SMP,1,2026-06-08 20:42:05,702,800,12,0,0,1502,12,1,0,jawa_timur.csv
2026,Prov. Jawa Timur,Kab. Mojokerto,Kec. Jatirejo,050000,050300,050301,PAUD,1,2026-06-08 20:42:06,28,12,0,0,0,40,0,0,1,jawa_timur.csv
2026,Prov. Jawa Timur,Kab. Mojokerto,Kec. Jatirejo,050000,050300,050301,SD,9,2026-06-08 20:42:06,796,648,28,12,11,1444,51,9,0,jawa_timur.csv
2026,Prov. Jawa Timur,Kab. Mojokerto,Kec. Jatirejo,050000,050300,050301,SMP,1,2026-06-08 20:42:06,580,556,59,0,0,1136,59,1,0,jawa_timur.csv
2026,Prov. Jawa Timur,Kab. Mojokerto,Kec. Jetis,050000,050300,050316,SD,1,2026-06-08 20:42:06,100,120,0,0,0,220,0,1,0,jawa_timur.csv
2026,Prov. Jawa Timur,Kab. Mojokerto,Kec. Jetis,050000,050300,050316,SMA,1,2026-06-08 20:42:06,80,36,0,0,0,116,0,0,1,jawa_timur.csv
2026,Prov. Jawa Timur,Kab. Mojokerto,Kec. Jetis,050000,050300,050316,SMP,1,2026-06-08 20:42:06,736,780,0,0,0,1516,0,1,0,jawa_timur.csv
2026,Prov. Jawa Timur,Kab. Mojokerto,Kec. Kemlagi,050000,050300,050315,PAUD,2,2026-06-08 20:42:06,52,28,0,0,0,80,0,0,2,jawa_timur.csv
2026,Prov. Jawa Timur,Kab. Mojokerto,Kec. Kemlagi,050000,050300,050315,SD,2,2026-06-08 20:42:06,278,272,0,0,0,550,0,1,1,jawa_timur.csv
2026,Prov. Jawa Timur,Kab. Mojokerto,Kec. Kemlagi,050000,050300,050315,SMP,2,2026-06-08 20:42:06,12,4,0,0,0,16,0,1,1,jawa_timur.csv
2026,Prov. Jawa Timur,Kab. Mojokerto,Kec. Kutorejo,050000,050300,050307,PAUD,1,2026-06-08 20:42:06,30,22,0,0,0,52,0,0,1,jawa_timur.csv
2026,Prov. Jawa Timur,Kab. Mojokerto,Kec. Kutorejo,050000,050300,050307,SD,17,2026-06-08 20:42:07,1678,1644,0,1,0,3322,1,16,1,jawa_timur.csv
2026,Prov. Jawa Timur,Kab. Mojokerto,Kec. Kutorejo,050000,050300,050307,SMP,5,2026-06-08 20:42:07,1638,1294,0,2,0,2932,2,3,2,jawa_timur.csv
2026,Prov. Jawa Timur,Kab. Mojokerto,Kec. Mojoanyar,050000,050300,050318,PAUD,2,2026-06-08 20:42:07,100,104,0,0,102,204,102,0,2,jawa_timur.csv
2026,Prov. Jawa Timur,Kab. Mojokerto,Kec. Mojoanyar,050000,050300,050318,SD,2,2026-06-08 20:42:07,532,534,1,0,0,1066,1,2,0,jawa_timur.csv
2026,Prov. Jawa Timur,Kab. Mojokerto,Kec. Mojoanyar,050000,050300,050318,SMP,2,2026-06-08 20:42:07,1480,1336,357,343,0,2816,700,2,0,jawa_timur.csv
2026,Prov. Jawa Timur,Kab. Mojokerto,Kec. Mojosari,050000,050300,050308,PAUD,40,2026-06-08 20:42:07,1868,1848,27,7,1,3716,35,3,37,jawa_timur.csv
2026,Prov. Jawa Timur,Kab. Mojokerto,Kec. Mojosari,050000,050300,050308,SD,9,2026-06-08 20:42:07,1228,1200,7,0,0,2428,7,6,3,jawa_timur.csv
2026,Prov. Jawa Timur,Kab. Mojokerto,Kec. Mojosari,050000,050300,050308,SMK,1,2026-06-08 20:42:07,116,80,0,0,0,196,0,0,1,jawa_timur.csv
2026,Prov. Jawa Timur,Kab. Mojokerto,Kec. Mojosari,050000,050300,050308,SMP,9,2026-06-08 20:42:07,2458,2522,8,0,5,4980,13,2,7,jawa_timur.csv
2026,Prov. Jawa Timur,Kab. Mojokerto,Kec. Ngoro,050000,050300,050305,PAUD,4,2026-06-08 20:42:07,112,86,19,0,0,198,19,0,4,jawa_timur.csv
2026,Prov. Jawa Timur,Kab. Mojokerto,Kec. Ngoro,050000,050300,050305,SD,17,2026-06-08 20:42:08,1278,1104,75,2,5,2382,82,15,2,jawa_timur.csv
2026,Prov. Jawa Timur,Kab. Mojokerto,Kec. Ngoro,050000,050300,050305,SMP,5,2026-06-08 20:42:08,1744,1758,21,2,0,3502,23,2,3,jawa_timur.csv
2026,Prov. Jawa Timur,Kab. Mojokerto,Kec. Pacet,050000,050300,050303,PAUD,18,2026-06-08 20:42:08,614,602,6,1,57,1216,64,0,18,jawa_timur.csv
2026,Prov. Jawa Timur,Kab. Mojokerto,Kec. Pacet,050000,050300,050303,SD,13,2026-06-08 20:42:08,1378,1212,86,68,0,2590,154,13,0,jawa_timur.csv
2026,Prov. Jawa Timur,Kab. Mojokerto,Kec. Pacet,050000,050300,050303,SMP,4,2026-06-08 20:42:08,506,498,0,2,0,1004,2,1,3,jawa_timur.csv
2026,Prov. Jawa Timur,Kab. Mojokerto,Kec. Pungging,050000,050300,050306,PAUD,5,2026-06-08 20:42:08,140,148,0,0,45,288,45,1,4,jawa_timur.csv
2026,Prov. Jawa Timur,Kab. Mojokerto,Kec. Pungging,050000,050300,050306,SD,6,2026-06-08 20:42:08,952,934,0,0,0,1886,0,6,0,jawa_timur.csv
2026,Prov. Jawa Timur,Kab. Mojokerto,Kec. Pungging,050000,050300,050306,SMP,3,2026-06-08 20:42:08,1768,1548,0,0,0,3316,0,2,1,jawa_timur.csv
2026,Prov. Jawa Timur,Kab. Mojokerto,Kec. Puri,050000,050300,050311,PAUD,3,2026-06-08 20:42:08,78,58,0,0,0,136,0,1,2,jawa_timur.csv
2026,Prov. Jawa Timur,Kab. Mojokerto,Kec. Puri,050000,050300,050311,SD,15,2026-06-08 20:42:09,1900,1602,23,1,0,3502,24,14,1,jawa_timur.csv
2026,Prov. Jawa Timur,Kab. Mojokerto,Kec. Puri,050000,050300,050311,SMP,7,2026-06-08 20:42:09,1092,1168,13,2,0,2260,15,1,6,jawa_timur.csv
2026,Prov. Jawa Timur,Kab. Mojokerto,Kec. Sooko,050000,050300,050313,PAUD,15,2026-06-08 20:42:09,558,600,6,0,2,1158,8,0,15,jawa_timur.csv
2026,Prov. Jawa Timur,Kab. Mojokerto,Kec. Sooko,050000,050300,050313,SD,10,2026-06-08 20:42:09,1696,1558,19,1,0,3254,20,10,0,jawa_timur.csv
2026,Prov. Jawa Timur,Kab. Mojokerto,Kec. Sooko,050000,050300,050313,SMP,2,2026-06-08 20:42:09,1370,1642,118,0,2,3012,120,2,0,jawa_timur.csv
2026,Prov. Jawa Timur,Kab. Mojokerto,Kec. Trawas,050000,050300,050304,PAUD,4,2026-06-08 20:42:09,110,106,0,0,0,216,0,0,4,jawa_timur.csv
2026,Prov. Jawa Timur,Kab. Mojokerto,Kec. Trawas,050000,050300,050304,SD,10,2026-06-08 20:42:09,1002,1162,0,1,0,2164,1,9,1,jawa_timur.csv
2026,Prov. Jawa Timur,Kab. Mojokerto,Kec. Trawas,050000,050300,050304,SMP,2,2026-06-08 20:42:09,422,374,79,0,0,796,79,1,1,jawa_timur.csv
2026,Prov. Jawa Timur,Kab. Mojokerto,Kec. Trowulan,050000,050300,050312,PAUD,19,2026-06-08 20:42:09,552,436,2,0,34,988,36,1,18,jawa_timur.csv
2026,Prov. Jawa Timur,Kab. Mojokerto,Kec. Trowulan,050000,050300,050312,SD,19,2026-06-08 20:42:10,2870,2768,25,3,0,5638,28,18,1,jawa_timur.csv
2026,Prov. Jawa Timur,Kab. Mojokerto,Kec. Trowulan,050000,050300,050312,SMP,4,2026-06-08 20:42:10,1130,1014,50,11,2,2144,63,1,3,jawa_timur.csv
2026,Prov. Jawa Timur,Kab. Jombang,Kec. Bandar KedungMulyo,050000,050400,050401,SD,7,2026-06-08 20:41:45,760,704,2,2,119,1464,123,7,0,jawa_timur.csv
2026,Prov. Jawa Timur,Kab. Jombang,Kec. Bareng,050000,050400,050407,SD,2,2026-06-08 20:41:45,18,24,0,0,0,42,0,2,0,jawa_timur.csv
2026,Prov. Jawa Timur,Kab. Jombang,Kec. Diwek,050000,050400,050404,SD,1,2026-06-08 20:41:45,54,52,1,0,0,106,1,1,0,jawa_timur.csv
2026,Prov. Jawa Timur,Kab. Jombang,Kec. Diwek,050000,050400,050404,SMP,1,2026-06-08 20:41:45,232,172,0,0,2,404,2,0,1,jawa_timur.csv
2026,Prov. Jawa Timur,Kab. Jombang,Kec. Jombang,050000,050400,050413,SMP,1,2026-06-08 20:41:46,942,1042,11,0,0,1984,11,1,0,jawa_timur.csv
2026,Prov. Jawa Timur,Kab. Jombang,Kec. Kesamben,050000,050400,050416,PAUD,1,2026-06-08 20:41:46,36,22,0,0,0,58,0,0,1,jawa_timur.csv
2026,Prov. Jawa Timur,Kab. Jombang,Kec. Kesamben,050000,050400,050416,SD,9,2026-06-08 20:41:46,1204,1122,0,0,0,2326,0,8,1,jawa_timur.csv
2026,Prov. Jawa Timur,Kab. Jombang,Kec. Kudu,050000,050400,050417,SD,1,2026-06-08 20:41:46,154,134,11,0,0,288,11,1,0,jawa_timur.csv
2026,Prov. Jawa Timur,Kab. Jombang,Kec. Ngoro,050000,050400,050405,SD,6,2026-06-08 20:41:46,728,654,14,0,0,1382,14,6,0,jawa_timur.csv
2026,Prov. Jawa Timur,Kab. Jombang,Kec. Perak,050000,050400,050402,SD,12,2026-06-08 20:41:46,806,772,8,2,1,1578,11,11,1,jawa_timur.csv
2026,Prov. Jawa Timur,Kab. Jombang,Kec. Ploso,050000,050400,050418,SD,2,2026-06-08 20:41:46,280,294,0,0,0,574,0,2,0,jawa_timur.csv
2026,Prov. Jawa Timur,Kab. Bojonegoro,Kec. Balen,050000,050500,050513,SMP,2,2026-06-08 20:41:39,30,34,0,0,0,64,0,1,1,jawa_timur.csv
2026,Prov. Jawa Timur,Kab. Bojonegoro,Kec. Kapas,050000,050500,050515,SMP,1,2026-06-08 20:41:40,552,418,0,0,0,970,0,1,0,jawa_timur.csv
2026,Prov. Jawa Timur,Kab. Bojonegoro,Kec. Ngasem,050000,050500,050519,SMK,1,2026-06-08 20:41:40,368,182,0,0,0,550,0,0,1,jawa_timur.csv
2026,Prov. Jawa Timur,Kab. Lamongan,Kec. Babat,050000,050700,050710,PAUD,130,2026-06-08 20:41:49,4218,3774,25,14,4,7992,43,0,130,jawa_timur.csv
2026,Prov. Jawa Timur,Kab. Lamongan,Kec. Babat,050000,050700,050710,SD,3,2026-06-08 20:41:49,284,240,0,0,0,524,0,3,0,jawa_timur.csv
2026,Prov. Jawa Timur,Kab. Lamongan,Kec. Babat,050000,050700,050710,SMP,3,2026-06-08 20:41:49,1590,1398,0,0,0,2988,0,3,0,jawa_timur.csv
2026,Prov. Jawa Timur,Kab. Lamongan,Kec. Bluluk,050000,050700,050702,PAUD,12,2026-06-08 20:41:50,246,234,0,0,18,480,18,0,12,jawa_timur.csv
2026,Prov. Jawa Timur,Kab. Lamongan,Kec. Brondong,050000,050700,050726,PAUD,46,2026-06-08 20:41:50,1676,1518,7,6,21,3194,34,0,46,jawa_timur.csv
2026,Prov. Jawa Timur,Kab. Lamongan,Kec. Brondong,050000,050700,050726,SMP,1,2026-06-08 20:41:50,510,428,58,0,0,938,58,1,0,jawa_timur.csv
2026,Prov. Jawa Timur,Kab. Lamongan,Kec. Deket,050000,050700,050715,PAUD,36,2026-06-08 20:41:50,736,684,4,0,1,1420,5,0,36,jawa_timur.csv
2026,Prov. Jawa Timur,Kab. Lamongan,Kec. Deket,050000,050700,050715,SMP,1,2026-06-08 20:41:50,482,414,0,1,0,896,1,1,0,jawa_timur.csv
2026,Prov. Jawa Timur,Kab. Lamongan,Kec. Glagah,050000,050700,050716,PAUD,127,2026-06-08 20:41:50,2158,2072,3,0,0,4230,3,0,127,jawa_timur.csv
2026,Prov. Jawa Timur,Kab. Lamongan,Kec. Kalitengah,050000,050700,050719,PAUD,35,2026-06-08 20:41:50,788,720,2,1,121,1508,124,0,35,jawa_timur.csv
2026,Prov. Jawa Timur,Kab. Lamongan,Kec. Karangbinangun,050000,050700,050717,PAUD,70,2026-06-08 20:41:51,1576,1618,1,2,0,3194,3,0,70,jawa_timur.csv
2026,Prov. Jawa Timur,Kab. Lamongan,Kec. Karangbinangun,050000,050700,050717,SD,13,2026-06-08 20:41:51,634,662,0,0,0,1296,0,13,0,jawa_timur.csv
2026,Prov. Jawa Timur,Kab. Lamongan,Kec. Karangbinangun,050000,050700,050717,SMP,1,2026-06-08 20:41:51,316,260,0,0,0,576,0,1,0,jawa_timur.csv
2026,Prov. Jawa Timur,Kab. Lamongan,Kec. Karanggeneng,050000,050700,050720,PAUD,30,2026-06-08 20:41:51,832,732,81,0,0,1564,81,0,30,jawa_timur.csv
2026,Prov. Jawa Timur,Kab. Lamongan,Kec. Karanggeneng,050000,050700,050720,SMP,1,2026-06-08 20:41:51,122,76,0,0,0,198,0,0,1,jawa_timur.csv
2026,Prov. Jawa Timur,Kab. Lamongan,Kec. Kedungpring,050000,050700,050708,PAUD,60,2026-06-08 20:41:51,1124,1274,17,2,0,2398,19,0,60,jawa_timur.csv
2026,Prov. Jawa Timur,Kab. Lamongan,Kec. Kedungpring,050000,050700,050708,SD,40,2026-06-08 20:41:51,3018,2594,91,0,0,5612,91,38,2,jawa_timur.csv
2026,Prov. Jawa Timur,Kab. Lamongan,Kec. Kedungpring,050000,050700,050708,SMP,2,2026-06-08 20:41:51,818,830,30,0,0,1648,30,1,1,jawa_timur.csv
2026,Prov. Jawa Timur,Kab. Lamongan,Kec. Kembangbahu,050000,050700,050706,PAUD,72,2026-06-08 20:41:51,1200,1190,19,22,505,2390,546,0,72,jawa_timur.csv
2026,Prov. Jawa Timur,Kab. Lamongan,Kec. Kembangbahu,050000,050700,050706,SD,27,2026-06-08 20:41:52,1556,1400,6,1,10,2956,17,27,0,jawa_timur.csv
